"""ORIGIN"",""-425"",""36"",""-2035"",""0"",""-90"",""0"""
"""NODE"",""-401.310907"",""16.143596"",""-2039.33545"",""-0.146848"",""0.894032"",""-0.423253"""
"""NODE"",""-401.769507"",""16.005359"",""-2039.478844"",""-0.117813"",""0.888095"",""-0.444305"""
"""NODE"",""-402.22591"",""15.873268"",""-2039.634504"",""-0.085475"",""0.883435"",""-0.460692"""
"""NODE"",""-402.679858"",""15.748511"",""-2039.802869"",""-0.051549"",""0.879319"",""-0.473435"""
"""NODE"",""-403.130713"",""15.63194"",""-2039.984846"",""-0.015573"",""0.876051"",""-0.481967"""
"""NODE"",""-403.577758"",""15.524686"",""-2040.181363"",""0.022398"",""0.873632"",""-0.486072"""
"""NODE"",""-404.020241"",""15.427889"",""-2040.393043"",""0.061388"",""0.871736"",""-0.486114"""
"""NODE"",""-404.45737"",""15.342265"",""-2040.620102"",""0.100775"",""0.8702"",""-0.482282"""
"""NODE"",""-404.888256"",""15.268225"",""-2040.862631"",""0.139555"",""0.868811"",""-0.475071"""
"""NODE"",""-405.311989"",""15.205907"",""-2041.120566"",""0.17734"",""0.867576"",""-0.46461"""
"""NODE"",""-405.727635"",""15.15542"",""-2041.393789"",""0.21416"",""0.866589"",""-0.450732"""
"""NODE"",""-406.134132"",""15.117095"",""-2041.682318"",""0.250252"",""0.865929"",""-0.433059"""
"""NODE"",""-406.530513"",""15.091121"",""-2041.98591"",""0.283716"",""0.865421"",""-0.412979"""
"""NODE"",""-406.916178"",""15.0767"",""-2042.303746"",""0.313775"",""0.865215"",""-0.391086"""
"""NODE"",""-407.290473"",""15.073115"",""-2042.635193"",""0.340684"",""0.865538"",""-0.367121"""
"""NODE"",""-407.652707"",""15.079748"",""-2042.979734"",""0.364188"",""0.866554"",""-0.34125"""
"""NODE"",""-408.002432"",""15.095921"",""-2043.336661"",""0.384015"",""0.868363"",""-0.313812"""
"""NODE"",""-408.339375"",""15.12067"",""-2043.705204"",""0.399079"",""0.871156"",""-0.286048"""
"""NODE"",""-408.66341"",""15.15271"",""-2044.084612"",""0.409253"",""0.875046"",""-0.258469"""
"""NODE"",""-408.97494"",""15.190444"",""-2044.473849"",""0.414041"",""0.880231"",""-0.23187"""
"""NODE"",""-409.274655"",""15.232474"",""-2044.871826"",""0.413815"",""0.886699"",""-0.206207"""
"""NODE"",""-409.563214"",""15.27776"",""-2045.277617"",""0.408942"",""0.894356"",""-0.181367"""
"""NODE"",""-409.841255"",""15.325027"",""-2045.690469"",""0.398628"",""0.903305"",""-0.158546"""
"""NODE"",""-410.109806"",""15.372394"",""-2046.109549"",""0.382559"",""0.913514"",""-0.138349"""
"""NODE"",""-410.369892"",""15.41815"",""-2046.534111"",""0.361072"",""0.924701"",""-0.120647"""
"""NODE"",""-410.622438"",""15.460667"",""-2046.963537"",""0.334265"",""0.936549"",""-0.105557"""
"""NODE"",""-410.868312"",""15.498254"",""-2047.397271"",""0.302043"",""0.948707"",""-0.093412"""
"""NODE"",""-411.10847"",""15.529103"",""-2047.834723"",""0.264579"",""0.960681"",""-0.084206"""
"""NODE"",""-411.344039"",""15.552139"",""-2048.275142"",""0.22343"",""0.971716"",""-0.076471"""
"""NODE"",""-411.575788"",""15.566815"",""-2048.717939"",""0.178838"",""0.981371"",""-0.070198"""
"""NODE"",""-411.804505"",""15.572269"",""-2049.162518"",""0.130715"",""0.989234"",""-0.0658"""
"""NODE"",""-412.031206"",""15.567457"",""-2049.608134"",""0.079361"",""0.994837"",""-0.063255"""
"""NODE"",""-412.25719"",""15.551477"",""-2050.053853"",""0.025754"",""0.997758"",""-0.061775"""
"""NODE"",""-412.483696"",""15.52396"",""-2050.498741"",""-0.028659"",""0.997781"",""-0.060094"""
"""NODE"",""-412.711565"",""15.484978"",""-2050.942075"",""-0.082872"",""0.994898"",""-0.057528"""
"""NODE"",""-412.941462"",""15.434746"",""-2051.383225"",""-0.136267"",""0.989206"",""-0.053872"""
"""NODE"",""-413.173924"",""15.373408"",""-2051.821617"",""-0.188528"",""0.980832"",""-0.049252"""
"""NODE"",""-413.409473"",""15.300888"",""-2052.25664"",""-0.239238"",""0.969978"",""-0.043684"""
"""NODE"",""-413.649276"",""15.217549"",""-2052.687379"",""-0.286282"",""0.957493"",""-0.035351"""
"""NODE"",""-413.894412"",""15.124681"",""-2053.11314"",""-0.328918"",""0.944056"",""-0.023912"""
"""NODE"",""-414.145624"",""15.023537"",""-2053.533438"",""-0.367192"",""0.930093"",""-0.009815"""
"""NODE"",""-414.40349"",""14.915179"",""-2053.947869"",""-0.401252"",""0.915945"",""0.0064"""
"""NODE"",""-414.668472"",""14.800467"",""-2054.356054"",""-0.431271"",""0.901898"",""0.024201"""
"""NODE"",""-414.940976"",""14.680074"",""-2054.757595"",""-0.457332"",""0.888249"",""0.043131"""
"""NODE"",""-415.221538"",""14.554703"",""-2055.152"",""-0.478829"",""0.875599"",""0.063636"""
"""NODE"",""-415.510743"",""14.425676"",""-2055.538911"",""-0.495333"",""0.864465"",""0.085706"""
"""NODE"",""-415.809019"",""14.294391"",""-2055.9181"",""-0.507095"",""0.854985"",""0.108885"""
"""NODE"",""-416.11673"",""14.162163"",""-2056.289337"",""-0.514311"",""0.847268"",""0.132744"""
"""NODE"",""-416.43421"",""14.030255"",""-2056.65237"",""-0.517102"",""0.841409"",""0.156959"""
"""NODE"",""-416.761792"",""13.899932"",""-2057.006898"",""-0.515486"",""0.837499"",""0.181301"""
"""NODE"",""-417.099827"",""13.772529"",""-2057.352559"",""-0.509429"",""0.835588"",""0.205607"""
"""NODE"",""-417.448648"",""13.649454"",""-2057.688948"",""-0.499081"",""0.835614"",""0.229494"""
"""NODE"",""-417.808166"",""13.531717"",""-2058.01585"",""-0.485779"",""0.837018"",""0.251833"""
"""NODE"",""-418.178138"",""13.420076"",""-2058.333084"",""-0.469359"",""0.839781"",""0.272891"""
"""NODE"",""-418.558461"",""13.315581"",""-2058.640352"",""-0.449524"",""0.843846"",""0.293005"""
"""NODE"",""-418.949064"",""13.219516"",""-2058.937298"",""-0.426154"",""0.849025"",""0.312328"""
"""NODE"",""-419.34976"",""13.133257"",""-2059.223609"",""-0.399557"",""0.854989"",""0.330679"""
"""NODE"",""-419.760083"",""13.057992"",""-2059.499182"",""-0.370443"",""0.861358"",""0.347614"""
"""NODE"",""-420.179379"",""12.994627"",""-2059.764034"",""-0.339062"",""0.86789"",""0.363048"""
"""NODE"",""-420.6072"",""12.944205"",""-2060.017803"",""-0.304963"",""0.874419"",""0.377345"""
"""NODE"",""-421.043013"",""12.907646"",""-2060.260077"",""-0.268654"",""0.880659"",""0.390212"""
"""NODE"",""-421.486155"",""12.88564"",""-2060.49052"",""-0.23062"",""0.886388"",""0.40141"""
"""NODE"",""-421.935859"",""12.878644"",""-2060.708882"",""-0.191424"",""0.891451"",""0.410697"""
"""NODE"",""-422.391269"",""12.886929"",""-2060.915039"",""-0.151114"",""0.895719"",""0.418153"""
"""NODE"",""-422.851511"",""12.911047"",""-2061.108846"",""-0.109373"",""0.899012"",""0.424046"""
"""NODE"",""-423.315674"",""12.951424"",""-2061.290187"",""-0.067086"",""0.901272"",""0.428029"""
"""NODE"",""-423.782799"",""13.008034"",""-2061.459163"",""-0.024928"",""0.90252"",""0.429926"""
"""NODE"",""-424.251947"",""13.080684"",""-2061.615969"",""0.016908"",""0.902756"",""0.42982"""
"""NODE"",""-424.722228"",""13.169202"",""-2061.760777"",""0.058572"",""0.90191"",""0.427934"""
"""NODE"",""-425.192837"",""13.273509"",""-2061.893505"",""0.100483"",""0.899853"",""0.424461"""
"""NODE"",""-425.663016"",""13.393704"",""-2062.013706"",""0.142941"",""0.896475"",""0.419406"""
"""NODE"",""-426.132119"",""13.529389"",""-2062.120929"",""0.183985"",""0.892478"",""0.411866"""
"""NODE"",""-426.599548"",""13.67962"",""-2062.215318"",""0.223434"",""0.888058"",""0.401783"""
"""NODE"",""-427.064756"",""13.843579"",""-2062.297007"",""0.261503"",""0.883275"",""0.389155"""
"""NODE"",""-427.527221"",""14.020588"",""-2062.366055"",""0.298316"",""0.878166"",""0.373942"""
"""NODE"",""-427.986458"",""14.210028"",""-2062.422496"",""0.3338"",""0.87282"",""0.356039"""
"""NODE"",""-428.442035"",""14.411265"",""-2062.466388"",""0.367713"",""0.867393"",""0.335286"""
"""NODE"",""-428.893596"",""14.62358"",""-2062.497876"",""0.399653"",""0.86212"",""0.31149"""
"""NODE"",""-429.340906"",""14.846111"",""-2062.517231"",""0.429055"",""0.857338"",""0.2844"""
"""NODE"",""-429.783887"",""15.077825"",""-2062.52479"",""0.455583"",""0.853234"",""0.253841"""
"""NODE"",""-430.222541"",""15.317718"",""-2062.520812"",""0.479133"",""0.849802"",""0.219701"""
"""NODE"",""-430.656899"",""15.564868"",""-2062.505526"",""0.499503"",""0.847015"",""0.181833"""
"""NODE"",""-431.087031"",""15.818398"",""-2062.479166"",""0.516376"",""0.84483"",""0.140066"""
"""NODE"",""-431.513056"",""16.077454"",""-2062.442014"",""0.529337"",""0.843164"",""0.094221"""
"""NODE"",""-431.93515"",""16.341202"",""-2062.39445"",""0.53792"",""0.841841"",""0.044108"""
"""NODE"",""-432.353529"",""16.608884"",""-2062.337042"",""0.541931"",""0.84036"",""-0.010279"""
"""NODE"",""-432.768365"",""16.879958"",""-2062.270545"",""0.541191"",""0.838092"",""-0.068658"""
"""NODE"",""-433.179872"",""17.153989"",""-2062.195962"",""0.535517"",""0.834375"",""-0.130533"""
"""NODE"",""-433.588322"",""17.430606"",""-2062.114435"",""0.52476"",""0.828537"",""-0.19533"""
"""NODE"",""-433.994076"",""17.709424"",""-2062.027135"",""0.508666"",""0.819991"",""-0.262436"""
"""NODE"",""-434.397643"",""17.989905"",""-2061.935147"",""0.48667"",""0.808362"",""-0.331214"""
"""NODE"",""-434.799902"",""18.271175"",""-2061.839886"",""0.45916"",""0.792781"",""-0.400838"""
"""NODE"",""-435.201553"",""18.552754"",""-2061.742986"",""0.427598"",""0.772127"",""-0.470085"""
"""NODE"",""-435.603112"",""18.834275"",""-2061.645537"",""0.391891"",""0.7462"",""-0.538151"""
"""NODE"",""-436.005397"",""19.114952"",""-2061.548652"",""0.352215"",""0.714794"",""-0.604165"""
"""NODE"",""-436.409583"",""19.393598"",""-2061.45385"",""0.309986"",""0.677306"",""-0.667208"""
"""NODE"",""-436.816434"",""19.669474"",""-2061.362403"",""0.266603"",""0.633973"",""-0.725948"""
"""NODE"",""-437.226923"",""19.941388"",""-2061.275476"",""0.222406"",""0.584757"",""-0.780125"""
"""NODE"",""-437.641983"",""20.208008"",""-2061.194045"",""0.178966"",""0.530014"",""-0.828889"""
"""NODE"",""-438.062258"",""20.468228"",""-2061.118919"",""0.137411"",""0.470317"",""-0.871734"""
"""NODE"",""-438.488253"",""20.720914"",""-2061.05062"",""0.098259"",""0.406412"",""-0.908391"""
"""NODE"",""-438.92076"",""20.964252"",""-2060.989745"",""0.062455"",""0.33908"",""-0.938682"""
"""NODE"",""-439.360583"",""21.196076"",""-2060.936922"",""0.031196"",""0.26914"",""-0.962596"""
"""NODE"",""-439.808129"",""21.41449"",""-2060.892538"",""0.005368"",""0.197537"",""-0.980281"""
"""NODE"",""-440.26339"",""21.618024"",""-2060.85677"",""-0.014324"",""0.125432"",""-0.991999"""
"""NODE"",""-440.726322"",""21.804928"",""-2060.829915"",""-0.026985"",""0.053415"",""-0.998208"""
"""NODE"",""-441.196865"",""21.97298"",""-2060.812588"",""-0.031744"",""-0.017091"",""-0.99935"""
"""NODE"",""-441.674568"",""22.120274"",""-2060.805209"",""-0.028883"",""-0.085295"",""-0.995937"""
"""NODE"",""-442.158618"",""22.245324"",""-2060.808004"",""-0.018935"",""-0.150342"",""-0.988453"""
"""NODE"",""-442.647908"",""22.347146"",""-2060.821001"",""-0.002676"",""-0.211607"",""-0.977351"""
"""NODE"",""-443.141269"",""22.424549"",""-2060.84427"",""0.020466"",""-0.268113"",""-0.96317"""
"""NODE"",""-443.637321"",""22.47666"",""-2060.878159"",""0.049694"",""-0.31949"",""-0.946286"""
"""NODE"",""-444.13456"",""22.50277"",""-2060.922895"",""0.08421"",""-0.365255"",""-0.927091"""
"""NODE"",""-444.631381"",""22.502294"",""-2060.978591"",""0.123274"",""-0.405063"",""-0.90594"""
"""NODE"",""-445.126074"",""22.474697"",""-2061.045297"",""0.166256"",""-0.438583"",""-0.883178"""
"""NODE"",""-445.616811"",""22.419453"",""-2061.123051"",""0.212648"",""-0.465535"",""-0.859103"""
"""NODE"",""-446.101772"",""22.336746"",""-2061.21187"",""0.260581"",""-0.486346"",""-0.834006"""
"""NODE"",""-446.579223"",""22.2269"",""-2061.311405"",""0.309616"",""-0.500845"",""-0.808265"""
"""NODE"",""-447.047388"",""22.090347"",""-2061.421405"",""0.359367"",""-0.509053"",""-0.782126"""
"""NODE"",""-447.504509"",""21.927753"",""-2061.541897"",""0.409562"",""-0.511142"",""-0.755641"""
"""NODE"",""-447.948852"",""21.739869"",""-2061.673003"",""0.459813"",""-0.50736"",""-0.728806"""
"""NODE"",""-448.378645"",""21.527543"",""-2061.814855"",""0.509591"",""-0.498037"",""-0.701624"""
"""NODE"",""-448.79217"",""21.291731"",""-2061.967501"",""0.558561"",""-0.48341"",""-0.674036"""
"""NODE"",""-449.187911"",""21.033638"",""-2062.130936"",""0.605474"",""-0.464495"",""-0.646255"""
"""NODE"",""-449.564435"",""20.754529"",""-2062.30485"",""0.650231"",""-0.441487"",""-0.618295"""
"""NODE"",""-449.920624"",""20.455876"",""-2062.488853"",""0.692258"",""-0.415089"",""-0.590322"""
"""NODE"",""-450.255511"",""20.139169"",""-2062.682468"",""0.7314"",""-0.385705"",""-0.562393"""
"""NODE"",""-450.56819"",""19.805922"",""-2062.885192"",""0.767672"",""-0.353573"",""-0.534477"""
"""NODE"",""-450.857793"",""19.457521"",""-2063.096583"",""0.801195"",""-0.318756"",""-0.50644"""
"""NODE"",""-451.123312"",""19.095334"",""-2063.316237"",""0.832136"",""-0.281135"",""-0.478029"""
"""NODE"",""-451.363555"",""18.720631"",""-2063.543834"",""0.860508"",""-0.240679"",""-0.448999"""
"""NODE"",""-451.577574"",""18.334823"",""-2063.778972"",""0.88535"",""-0.199095"",""-0.42014"""
"""NODE"",""-451.765709"",""17.939759"",""-2064.020749"",""0.906297"",""-0.157723"",""-0.39211"""
"""NODE"",""-451.928311"",""17.537028"",""-2064.268364"",""0.923851"",""-0.116381"",""-0.364631"""
"""NODE"",""-452.065533"",""17.128103"",""-2064.521136"",""0.938382"",""-0.074841"",""-0.3374"""
"""NODE"",""-452.177401"",""16.714347"",""-2064.778482"",""0.950078"",""-0.033127"",""-0.31025"""
"""NODE"",""-452.263964"",""16.297046"",""-2065.039865"",""0.959032"",""0.008476"",""-0.283171"""
"""NODE"",""-452.325482"",""15.877473"",""-2065.304664"",""0.965292"",""0.049224"",""-0.256493"""
"""NODE"",""-452.362576"",""15.456722"",""-2065.572131"",""0.969054"",""0.089223"",""-0.230162"""
"""NODE"",""-452.375565"",""15.03579"",""-2065.841587"",""0.970468"",""0.128608"",""-0.204087"""
"""NODE"",""-452.36485"",""14.615651"",""-2066.112365"",""0.969663"",""0.16693"",""-0.17857"""
"""NODE"",""-452.331249"",""14.197169"",""-2066.383838"",""0.966861"",""0.203637"",""-0.153986"""
"""NODE"",""-452.275777"",""13.781087"",""-2066.655431"",""0.962324"",""0.238561"",""-0.130464"""
"""NODE"",""-452.199462"",""13.368056"",""-2066.926628"",""0.956288"",""0.271756"",""-0.107987"""
"""NODE"",""-452.103117"",""12.958665"",""-2067.196963"",""0.94872"",""0.304218"",""-0.085919"""
"""NODE"",""-451.987206"",""12.55351"",""-2067.465996"",""0.939773"",""0.335667"",""-0.064451"""
"""NODE"",""-451.852287"",""12.153126"",""-2067.733313"",""0.929573"",""0.366046"",""-0.043632"""
"""NODE"",""-451.699064"",""11.757968"",""-2067.998542"",""0.918316"",""0.395143"",""-0.023613"""
"""NODE"",""-451.528355"",""11.368403"",""-2068.261353"",""0.9062"",""0.422826"",""-0.004495"""
"""NODE"",""-451.341012"",""10.984715"",""-2068.521467"",""0.893289"",""0.449271"",""0.013825"""
"""NODE"",""-451.137643"",""10.607233"",""-2068.778607"",""0.879438"",""0.474958"",""0.031673"""
"""NODE"",""-450.918482"",""10.236414"",""-2069.032453"",""0.864492"",""0.500225"",""0.049272"""
"""NODE"",""-450.683912"",""9.872657"",""-2069.282723"",""0.848689"",""0.524711"",""0.066374"""
"""NODE"",""-450.434489"",""9.51626"",""-2069.529187"",""0.832257"",""0.548171"",""0.082808"""
"""NODE"",""-450.170889"",""9.167415"",""-2069.771673"",""0.815466"",""0.570377"",""0.098411"""
"""NODE"",""-449.893855"",""8.826234"",""-2070.010055"",""0.798185"",""0.591644"",""0.113393"""
"""NODE"",""-449.603852"",""8.492947"",""-2070.244145"",""0.780236"",""0.612258"",""0.127952"""
"""NODE"",""-449.301211"",""8.167853"",""-2070.473717"",""0.761615"",""0.632255"",""0.142114"""
"""NODE"",""-448.986349"",""7.851185"",""-2070.69858"",""0.742462"",""0.65152"",""0.155794"""
"""NODE"",""-448.659729"",""7.543126"",""-2070.918578"",""0.722886"",""0.669994"",""0.168949"""
"""NODE"",""-448.321838"",""7.243816"",""-2071.133576"",""0.702903"",""0.687712"",""0.181601"""
"""NODE"",""-447.973158"",""6.95338"",""-2071.343457"",""0.682739"",""0.704534"",""0.193644"""
"""NODE"",""-447.61416"",""6.671939"",""-2071.548137"",""0.662144"",""0.720716"",""0.205265"""
"""NODE"",""-447.245239"",""6.399671"",""-2071.747514"",""0.641113"",""0.736281"",""0.216483"""
"""NODE"",""-446.866759"",""6.136774"",""-2071.941476"",""0.619644"",""0.751246"",""0.227311"""
"""NODE"",""-446.479102"",""5.883416"",""-2072.129929"",""0.597867"",""0.765542"",""0.2377"""
"""NODE"",""-446.082713"",""5.639681"",""-2072.312826"",""0.576082"",""0.77901"",""0.247532"""
"""NODE"",""-445.678109"",""5.405538"",""-2072.490188"",""0.554195"",""0.791757"",""0.256883"""
"""NODE"",""-445.265696"",""5.181061"",""-2072.661973"",""0.532063"",""0.803891"",""0.265836"""
"""NODE"",""-444.845809"",""4.966389"",""-2072.828095"",""0.509653"",""0.815443"",""0.274419"""
"""NODE"",""-444.418817"",""4.761611"",""-2072.988498"",""0.487076"",""0.826375"",""0.282599"""
"""NODE"",""-443.9851"",""4.566777"",""-2073.143144"",""0.464385"",""0.836678"",""0.290372"""
"""NODE"",""-443.545035"",""4.381927"",""-2073.292002"",""0.441604"",""0.846365"",""0.297745"""
"""NODE"",""-443.098981"",""4.207106"",""-2073.435034"",""0.418613"",""0.855499"",""0.30477"""
"""NODE"",""-442.647297"",""4.04234"",""-2073.57222"",""0.39571"",""0.863982"",""0.311366"""
"""NODE"",""-442.190326"",""3.887678"",""-2073.703532"",""0.372585"",""0.871944"",""0.317639"""
"""NODE"",""-441.728386"",""3.743197"",""-2073.828925"",""0.349236"",""0.879386"",""0.323596"""
"""NODE"",""-441.26178"",""3.609004"",""-2073.948334"",""0.325628"",""0.886319"",""0.329248"""
"""NODE"",""-440.790812"",""3.48521"",""-2074.061693"",""0.301779"",""0.892736"",""0.334592"""
"""NODE"",""-440.31579"",""3.371904"",""-2074.168942"",""0.277749"",""0.898619"",""0.339616"""
"""NODE"",""-439.837037"",""3.269143"",""-2074.270041"",""0.253603"",""0.903957"",""0.344308"""
"""NODE"",""-439.354875"",""3.17697"",""-2074.364963"",""0.229328"",""0.908754"",""0.348677"""
"""NODE"",""-438.869616"",""3.095464"",""-2074.453666"",""0.204891"",""0.913017"",""0.352732"""
"""NODE"",""-438.381583"",""3.024673"",""-2074.536128"",""0.180373"",""0.916733"",""0.356462"""
"""NODE"",""-437.891101"",""2.964624"",""-2074.612332"",""0.155785"",""0.919905"",""0.35987"""
"""NODE"",""-437.398486"",""2.915354"",""-2074.682258"",""0.131084"",""0.922536"",""0.362966"""
"""NODE"",""-436.904054"",""2.876926"",""-2074.745865"",""0.10618"",""0.924631"",""0.365763"""
"""NODE"",""-436.408113"",""2.849451"",""-2074.803082"",""0.080941"",""0.926188"",""0.368272"""
"""NODE"",""-435.910973"",""2.833108"",""-2074.853798"",""0.055141"",""0.927191"",""0.370508"""
"""NODE"",""-435.41296"",""2.828093"",""-2074.897889"",""0.029302"",""0.927607"",""0.372408"""
"""NODE"",""-434.914423"",""2.834354"",""-2074.935387"",""0.00361"",""0.927438"",""0.37396"""
"""NODE"",""-434.415702"",""2.851795"",""-2074.966355"",""-0.021899"",""0.926696"",""0.375173"""
"""NODE"",""-433.917133"",""2.880358"",""-2074.990832"",""-0.047313"",""0.925387"",""0.37606"""
"""NODE"",""-433.419046"",""2.920019"",""-2075.00884"",""-0.072709"",""0.923506"",""0.376629"""
"""NODE"",""-432.921778"",""2.970786"",""-2075.020379"",""-0.09816"",""0.921045"",""0.376883"""
"""NODE"",""-432.425666"",""3.032695"",""-2075.025421"",""-0.123734"",""0.917988"",""0.376814"""
"""NODE"",""-431.931058"",""3.105805"",""-2075.023908"",""-0.1495"",""0.914316"",""0.376399"""
"""NODE"",""-431.438313"",""3.1902"",""-2075.01577"",""-0.175303"",""0.910043"",""0.37562"""
"""NODE"",""-430.947804"",""3.285944"",""-2075.000951"",""-0.201438"",""0.905104"",""0.374446"""
"""NODE"",""-430.459872"",""3.392938"",""-2074.979488"",""-0.227172"",""0.89964"",""0.372883"""
"""NODE"",""-429.974862"",""3.5111"",""-2074.951424"",""-0.252769"",""0.893607"",""0.370911"""
"""NODE"",""-429.493125"",""3.640382"",""-2074.916778"",""-0.278298"",""0.886989"",""0.368512"""
"""NODE"",""-429.015025"",""3.78076"",""-2074.875563"",""-0.303793"",""0.879771"",""0.365667"""
"""NODE"",""-428.540934"",""3.932219"",""-2074.827788"",""-0.32925"",""0.871947"",""0.362358"""
"""NODE"",""-428.071228"",""4.094737"",""-2074.773476"",""-0.354622"",""0.863522"",""0.35857"""
"""NODE"",""-427.606279"",""4.268259"",""-2074.712669"",""-0.379897"",""0.854493"",""0.354288"""
"""NODE"",""-427.146455"",""4.452714"",""-2074.645424"",""-0.404921"",""0.844914"",""0.349513"""
"""NODE"",""-426.692172"",""4.648117"",""-2074.571753"",""-0.430109"",""0.834598"",""0.344168"""
"""NODE"",""-426.243872"",""4.854501"",""-2074.491653"",""-0.455311"",""0.823578"",""0.338247"""
"""NODE"",""-425.801998"",""5.071864"",""-2074.405142"",""-0.480451"",""0.811861"",""0.331734"""
